ID,DeviceName,Timestamp,Compass,Accelerometer_x,Accelerometer_y,Accelerometer_z,LinearAccelerometer_x,LinearAccelerometer_y,LinearAccelerometer_z,Gyroscope_x,Gyroscope_y,Gyroscope_z,Magnetometer_x,Magnetometer_y,Magnetometer_z
charlie,MI 5,63664686860.318924,5.953121,-0.024027,-0.014708,0.982049,-0.079887,-0.187245,-0.074288,-0.003845,0.002716,0.024399,0.125122,15.391541,-51.625061
charlie,MI 5,63664686860.323441,5.953121,-0.017197,0.005782,1.000342,-0.012884,0.013771,0.104292,-0.003235,-0.002182,0.029282,-1.460266,17.576599,-51.676941
charlie,MI 5,63664686860.328255,9.579348,-0.018661,0.008220,0.992048,-0.026898,0.037365,0.022743,-0.000183,0.002716,0.035385,-1.489258,17.008972,-51.196289
charlie,MI 5,63664686860.333565,9.579348,-0.036221,-0.001781,0.994000,-0.197110,-0.060229,0.041551,-0.000793,0.008820,0.029892,-1.489258,17.008972,-51.196289
charlie,MI 5,63664686860.337982,2.998345,-0.035979,-0.019099,0.986195,-0.192906,-0.228139,-0.034723,-0.002014,0.004547,0.039062,0.064087,17.225647,-52.593994
charlie,MI 5,63664686860.342285,2.998345,0.000610,0.017489,0.997170,0.164479,0.129762,0.072332,-0.002014,-0.003403,0.043945,0.064087,17.225647,-52.593994
charlie,MI 5,63664686860.354263,14.204704,-0.013294,0.006757,0.998634,-0.128561,-0.141837,-0.115717,-0.000793,0.005768,0.020737,-2.381897,17.669678,-50.587463
charlie,MI 5,63664686860.355225,14.204704,-0.013294,0.006757,0.998634,0.029383,0.025466,0.086941,-0.000793,0.005768,0.020737,-2.381897,17.669678,-50.587463
charlie,MI 5,63664686860.359337,13.157640,-0.009636,0.012367,0.981560,0.064736,0.079715,-0.079883,-0.000793,0.005768,0.020737,-2.381897,17.669678,-50.587463
charlie,MI 5,63664686860.363907,13.157640,-0.009636,0.012367,0.981560,0.016641,0.012749,0.072642,0.002274,0.000259,0.018295,-1.875305,15.313721,-52.459717
charlie,MI 5,63664686860.367760,4.741130,-0.009636,0.012367,0.981560,0.064134,-0.082221,0.060177,0.002274,0.000259,0.018295,-1.875305,15.313721,-52.459717
charlie,MI 5,63664686860.371201,4.741130,-0.009636,-0.004220,0.995951,0.154087,0.151006,-0.089806,-0.001404,0.003937,0.009735,-0.907898,16.326904,-50.862122
charlie,MI 5,63664686860.377060,2.522524,-0.011831,0.010171,0.992781,0.041545,0.057178,0.029594,0.000427,0.005768,0.007294,-0.247192,17.207336,-51.806641
charlie,MI 5,63664686860.380630,2.522524,-0.011831,0.010171,0.992781,0.065359,-0.140319,-0.224553,0.000427,0.005768,0.007294,-0.247192,17.207336,-51.806641
charlie,MI 5,63664686860.386703,4.861741,-0.009392,0.010904,0.996684,0.064684,0.065110,0.069189,-0.004456,-0.002792,0.013397,-0.967407,18.165588,-52.305603
charlie,MI 5,63664686860.390388,4.861741,0.001585,-0.001537,1.004976,0.170992,-0.056462,0.149281,-0.004456,-0.002792,0.013397,-0.967407,18.165588,-52.305603
charlie,MI 5,63664686860.400406,4.861741,0.001585,-0.001537,1.004976,-0.072924,-0.035645,-0.024385,-0.000183,0.001480,0.020737,-0.967407,18.165588,-52.305603
charlie,MI 5,63664686860.399155,4.861741,0.001585,-0.001537,1.004976,0.108253,-0.150862,-0.093988,-0.000183,0.001480,0.020737,-0.967407,18.165588,-52.305603
charlie,MI 5,63664686860.406822,2.665325,-0.023294,0.000415,0.987171,-0.034346,-0.099376,-0.002831,-0.001404,0.001480,0.021347,-0.296021,16.217041,-51.483154
charlie,MI 5,63664686860.409149,2.665325,-0.023294,0.000415,0.987171,-0.140528,-0.105556,0.058888,-0.001404,0.001480,0.021347,-0.296021,16.217041,-51.483154
charlie,MI 5,63664686860.418648,4.855468,-0.014025,-0.000073,0.995464,0.019832,-0.038284,0.056041,0.000427,0.004547,0.042725,-1.802063,16.984558,-49.934387
charlie,MI 5,63664686860.419800,4.855468,-0.014025,-0.000073,0.995464,-0.122703,0.078281,0.000994,0.000427,0.004547,0.042725,-1.802063,16.984558,-49.934387
charlie,MI 5,63664686860.427429,11.295830,-0.028660,0.011879,0.989854,-0.024423,-0.033745,0.019959,-0.000183,0.000259,0.045166,-1.802063,16.984558,-49.934387
charlie,MI 5,63664686860.430054,11.295830,-0.028660,0.011879,0.989854,-0.130759,-0.159260,-0.053758,-0.000183,0.000259,0.045166,-1.802063,16.984558,-49.934387
charlie,MI 5,63664686860.437965,12.038648,-0.043540,-0.010806,0.986438,-0.265068,-0.141209,-0.031961,-0.000183,0.000259,0.045166,-1.802063,16.984558,-49.934387
charlie,MI 5,63664686860.439011,12.038648,-0.043540,-0.010806,0.986438,0.066827,0.030840,0.058472,-0.000183,0.000259,0.045166,-1.802063,16.984558,-49.934387
charlie,MI 5,63664686860.448311,12.038648,-0.009636,0.006757,0.995707,-0.261175,-0.263683,-0.001331,-0.001404,-0.002792,0.056778,-0.556946,17.190552,-51.496887
charlie,MI 5,63664686860.450729,12.038648,-0.009636,0.006757,0.995707,-0.012157,-0.085846,-0.051147,-0.001404,-0.002792,0.056778,-0.556946,17.190552,-51.496887
charlie,MI 5,63664686860.458099,6.969029,-0.016222,0.001879,1.008147,0.004717,-0.014022,0.179449,0.001053,0.003937,0.047607,-0.556946,17.190552,-51.496887
charlie,MI 5,63664686860.461464,6.969029,-0.016222,0.001879,1.008147,0.066730,0.092787,0.047449,0.001053,0.003937,0.047607,-1.057434,16.458130,-50.549316
charlie,MI 5,63664686860.462616,6.969029,-0.016222,0.001879,1.008147,0.239644,0.141880,0.028083,0.001053,0.003937,0.047607,-1.057434,16.458130,-50.549316
charlie,MI 5,63664686860.467392,6.969029,-0.016222,0.001879,1.008147,0.071696,0.100345,-0.045718,0.001053,0.003937,0.047607,-1.057434,16.458130,-50.549316
charlie,MI 5,63664686860.477028,4.748262,0.003293,0.005537,0.995951,-0.004126,0.137566,-0.019730,-0.003235,-0.000961,0.018295,-1.057434,16.458130,-50.549316
charlie,MI 5,63664686860.476067,4.748262,0.003293,0.005537,0.995951,0.192073,0.018977,0.059070,-0.003235,-0.000961,0.018295,-1.057434,16.458130,-50.549316
charlie,MI 5,63664686860.480576,5.902990,0.003293,0.005537,0.995951,0.024252,0.034268,0.120431,-0.003235,-0.000961,0.018295,-1.341248,16.876221,-51.510620
charlie,MI 5,63664686860.487228,5.902990,-0.013781,0.007244,1.002293,-0.016060,0.007830,-0.146326,0.000427,0.005157,0.040283,-1.341248,16.876221,-51.510620
charlie,MI 5,63664686860.492271,7.093944,-0.004512,0.016026,0.992293,0.114533,0.119417,0.023368,0.000427,0.005157,0.040283,-1.339722,16.879272,-51.826477
charlie,MI 5,63664686860.500580,3.883363,-0.009147,0.007488,0.991317,0.211062,0.258262,-0.021900,-0.003235,-0.000961,0.041504,-1.339722,16.879272,-51.826477
charlie,MI 5,63664686860.502373,3.883363,-0.009147,0.007488,0.991317,0.067218,0.033067,0.013877,-0.003235,-0.000961,0.041504,-1.339722,16.879272,-51.826477
charlie,MI 5,63664686860.506790,4.045447,-0.009392,0.001391,0.989365,0.064455,-0.026630,-0.005226,0.001648,0.003937,0.040283,-0.228882,17.498779,-53.077698
charlie,MI 5,63664686860.510490,4.045447,-0.009392,0.001391,0.989365,-0.052266,-0.206796,-0.085862,0.001648,0.003937,0.040283,-1.535034,16.027832,-51.982117
charlie,MI 5,63664686860.514038,4.045447,-0.021344,-0.017147,0.981072,-0.104226,-0.017618,-0.042433,0.000427,0.002090,0.040283,-1.535034,16.027832,-51.982117
charlie,MI 5,63664686860.520462,2.842610,-0.021099,0.004318,1.001806,-0.049028,0.003981,0.116904,-0.002625,-0.005234,0.046387,-0.376892,17.633057,-52.923584
charlie,MI 5,63664686860.523712,2.842610,-0.024269,-0.009098,0.977413,-0.079033,-0.126672,-0.121357,0.001648,0.009430,0.045776,-0.376892,17.633057,-52.923584
charlie,MI 5,63664686860.529808,2.102859,-0.023050,-0.007390,0.995707,-0.066592,-0.108944,0.057615,-0.002014,-0.001572,0.045166,0.483704,16.394043,-51.943970
charlie,MI 5,63664686860.533348,2.102859,-0.040612,-0.018122,0.986195,-0.236686,-0.212387,-0.035392,-0.002014,0.004547,0.046997,0.483704,16.394043,-51.943970
charlie,MI 5,63664686860.538391,8.425124,-0.029393,-0.002756,0.988634,-0.125397,-0.061159,-0.011368,-0.000183,0.003937,0.046387,-1.309204,17.449951,-52.624512
charlie,MI 5,63664686860.542900,8.425124,-0.014758,-0.004708,0.979610,0.018223,-0.079724,-0.099063,0.001053,0.004547,0.046997,-1.309204,17.449951,-52.624512
charlie,MI 5,63664686860.548119,6.734931,-0.009636,0.000658,0.995464,0.068076,-0.026843,0.056003,-0.000793,0.003937,0.031723,-0.526428,17.761230,-52.293396
charlie,MI 5,63664686860.552460,6.734931,-0.009636,0.000658,0.995464,-0.081660,0.027953,-0.041755,-0.000793,0.003937,0.031723,-0.526428,17.761230,-52.293396
charlie,MI 5,63664686860.558334,2.788312,-0.005976,0.018953,0.996684,0.104121,0.151314,0.067752,-0.004456,0.000259,0.011566,-0.297546,16.212463,-51.007080
charlie,MI 5,63664686860.561737,2.788312,-0.005976,0.018953,0.996684,0.088999,0.069492,-0.037222,-0.004456,0.000259,0.011566,-0.297546,16.212463,-51.007080
charlie,MI 5,63664686860.568375,4.582107,0.005732,0.014318,0.993268,0.216602,0.104599,0.034270,-0.002014,0.004547,-0.004318,-1.060486,16.197205,-53.083801
charlie,MI 5,63664686860.571442,4.582107,0.003537,0.021148,0.980829,0.193711,0.170153,-0.087018,0.000427,0.005768,-0.003708,-1.060486,16.197205,-53.083801
charlie,MI 5,63664686860.575844,359.415344,0.003537,0.021148,0.980829,0.104358,0.116630,0.217430,0.000427,0.005768,-0.003708,-0.120544,16.647339,-51.641846
charlie,MI 5,63664686860.581337,359.415344,-0.000854,0.013829,0.976926,0.149214,0.096429,-0.126058,0.005310,0.013702,-0.007370,-0.120544,16.647339,-51.641846
charlie,MI 5,63664686860.587082,0.406215,0.012317,0.041880,1.003756,0.275949,0.368575,0.135996,-0.001404,-0.003403,-0.001862,0.160217,16.096497,-51.631165
charlie,MI 5,63664686860.590118,0.406215,0.012317,0.041880,1.003756,0.299878,0.391591,-0.066825,-0.001404,-0.003403,-0.001862,0.160217,16.096497,-51.631165
charlie,MI 5,63664686860.596085,359.407471,0.015001,0.044563,0.983024,-0.075005,-0.135915,-0.016438,0.000427,0.002716,-0.007980,-0.442505,16.352844,-51.644897
charlie,MI 5,63664686860.599785,359.407471,-0.023294,-0.009342,0.988146,-0.098150,-0.025473,0.173525,-0.003235,0.003326,-0.013474,-0.442505,16.352844,-51.644897
charlie,MI 5,63664686860.606064,9.577330,-0.029636,-0.013245,0.977413,-0.135204,-0.172329,-0.122155,-0.003235,-0.000961,-0.001862,-1.510620,16.584778,-51.193237
charlie,MI 5,63664686860.609764,9.577330,-0.002318,0.018220,0.992048,0.131687,0.135227,0.021236,-0.000793,0.000259,0.020126,-1.510620,16.584778,-51.193237
charlie,MI 5,63664686860.616035,10.407399,-0.011831,-0.006170,0.986438,0.038138,-0.103041,-0.033520,-0.000793,0.000259,0.020126,-1.472473,17.297363,-51.992798
charlie,MI 5,63664686860.619034,10.407399,-0.031588,-0.008854,0.980341,-0.153981,-0.128232,-0.092550,-0.001404,0.008820,0.016464,-1.472473,17.297363,-51.992798
charlie,MI 5,63664686860.623817,10.407399,-0.017928,-0.006903,0.999367,-0.020223,-0.107914,0.093304,-0.001404,0.008820,0.016464,-1.472473,17.297363,-51.992798
charlie,MI 5,63664686860.628609,6.720788,-0.017928,-0.006903,0.999367,-0.157795,-0.113987,0.075910,-0.006287,-0.008896,0.018295,-1.344299,16.868591,-50.558472
charlie,MI 5,63664686860.634293,6.720788,-0.027441,-0.008122,0.991317,-0.111155,-0.117681,0.013589,-0.002625,0.005157,0.017685,-1.344299,16.868591,-50.558472
charlie,MI 5,63664686860.638435,8.487918,-0.025733,-0.009098,0.982780,-0.093466,-0.126141,-0.069580,-0.001404,0.003326,0.022568,-0.856018,17.323303,-51.979065
charlie,MI 5,63664686860.643120,8.487918,-0.015001,0.008952,0.997170,0.011786,0.050434,0.070998,0.001053,0.001480,0.020126,-0.856018,17.323303,-51.979065
charlie,MI 5,63664686860.648323,8.254466,-0.022563,-0.005439,0.976926,-0.061900,-0.089984,-0.126532,-0.000183,-0.000351,0.011566,-0.920105,16.047668,-51.176453
charlie,MI 5,63664686860.652611,8.254466,-0.016708,0.002610,0.993756,-0.004614,-0.010871,0.038244,-0.001404,-0.004013,0.009735,-0.920105,16.047668,-51.176453
charlie,MI 5,63664686860.657341,15.814482,-0.006464,0.020903,0.992293,0.094951,0.167326,0.023684,-0.003235,-0.002792,0.007294,-3.366089,16.369629,-51.547241
charlie,MI 5,63664686860.661980,15.814482,-0.008172,0.015293,0.977902,0.077782,0.111476,-0.116508,-0.002625,0.005157,-0.004318,-3.366089,16.369629,-51.547241
charlie,MI 5,63664686860.667023,5.216765,-0.007928,0.020172,1.014733,0.079552,0.158172,0.242765,-0.003235,0.000870,-0.012863,-1.223755,16.044617,-52.452087
charlie,MI 5,63664686860.672073,5.216765,-0.020611,0.019928,0.991804,-0.044112,0.154557,0.017693,-0.001404,0.008209,-0.018356,-1.223755,16.044617,-52.452087
charlie,MI 5,63664686860.676964,6.669523,-0.002073,0.012123,0.997659,0.136750,0.077498,0.074503,-0.001404,0.008209,-0.018356,-1.763916,17.573547,-52.952576
charlie,MI 5,63664686860.680984,6.669523,-0.002073,0.032611,0.992048,0.135796,0.276247,0.019305,-0.003235,0.003326,-0.014694,-1.763916,17.573547,-52.952576
charlie,MI 5,63664686860.685669,4.937181,-0.011098,0.026758,0.989365,0.047027,0.216998,-0.006955,-0.001404,0.003937,-0.022034,-1.763916,17.573547,-52.952576
charlie,MI 5,63664686860.690765,4.937181,0.011829,0.032611,0.986926,0.269689,0.272145,-0.030623,-0.000183,0.000259,-0.007980,-1.368713,16.438293,-49.761963
charlie,MI 5,63664686860.695602,4.391739,0.010610,0.031636,0.989365,0.255592,0.260431,-0.006641,-0.000183,0.000259,-0.007980,-0.857544,17.320251,-51.661682
charlie,MI 5,63664686860.700623,4.391739,0.006220,0.014074,0.993268,0.210775,0.087704,0.031379,-0.006287,0.000259,-0.007980,-0.857544,17.320251,-51.661682
charlie,MI 5,63664686860.705101,3.347697,0.006220,0.014074,0.993268,0.161566,0.077562,-0.049549,-0.006287,0.000259,-0.007980,-1.638794,17.137146,-50.566101
charlie,MI 5,63664686860.709801,3.347697,-0.012562,-0.002512,0.984487,0.024932,-0.074844,-0.053888,-0.002014,-0.000961,-0.012863,-1.638794,17.137146,-50.566101
charlie,MI 5,63664686860.716507,4.774102,-0.015977,0.025781,0.992781,-0.008605,0.201116,0.027241,-0.002014,-0.000961,-0.012863,-1.510620,16.583252,-50.875854
charlie,MI 5,63664686860.720535,4.774102,-0.025977,-0.000073,0.992537,-0.105578,-0.052158,0.024642,0.001648,0.005157,0.006683,-1.510620,16.583252,-50.875854
charlie,MI 5,63664686860.724495,4.774102,-0.025977,-0.000073,0.992537,-0.182969,-0.296134,0.005447,0.001648,0.005157,0.006683,-1.510620,16.583252,-50.875854
charlie,MI 5,63664686860.729576,6.175199,-0.008172,-0.025441,0.989609,0.070359,-0.296027,-0.004081,-0.000793,0.006378,0.031113,-1.066589,16.184998,-51.498413
charlie,MI 5,63664686860.736305,9.242505,-0.024027,-0.031051,0.989121,-0.084318,-0.348071,-0.008796,-0.000793,0.006378,0.031113,-0.860596,17.314148,-50.869751
charlie,MI 5,63664686860.738533,9.242505,-0.032076,-0.031538,0.993512,-0.161889,-0.349730,0.033994,-0.004456,0.000870,0.037842,-0.860596,17.314148,-50.869751
charlie,MI 5,63664686860.743973,9.242505,-0.008172,-0.008367,0.984732,0.072116,-0.121379,-0.051705,-0.001404,0.002716,0.061050,-0.860596,17.314148,-50.869751
charlie,MI 5,63664686860.747734,8.203647,-0.008172,-0.008367,0.984732,0.024059,-0.098910,0.019905,-0.001404,0.002716,0.061050,-1.000977,17.462158,-52.618408
charlie,MI 5,63664686860.752716,8.203647,-0.042076,0.025781,0.993268,-0.260420,0.214408,0.031828,-0.004456,-0.000961,0.089752,-1.000977,17.462158,-52.618408
charlie,MI 5,63664686860.757545,8.451913,-0.019636,0.035783,0.986926,-0.040183,0.312145,-0.030342,-0.002014,0.001480,0.109909,-1.794434,17.001343,-51.995850
charlie,MI 5,63664686860.762177,8.451913,-0.019392,0.035294,0.991562,-0.037891,0.307005,0.015109,-0.002014,0.001480,0.109909,-1.794434,17.001343,-51.995850
charlie,MI 5,63664686860.768242,7.052099,-0.017197,0.036514,0.995220,-0.016037,0.318521,0.050940,-0.000793,0.006989,0.116623,-1.327515,17.158508,-51.512146
charlie,MI 5,63664686860.771843,7.052099,-0.019147,0.025781,0.986195,-0.034599,0.212788,-0.037535,0.002274,0.011871,0.103195,-1.327515,17.158508,-51.512146
charlie,MI 5,63664686860.776756,3.962192,-0.018905,0.035294,0.996928,-0.032157,0.305780,0.067667,-0.002625,0.000870,0.095856,-0.512695,18.170166,-50.552368
charlie,MI 5,63664686860.780914,3.962192,-0.018905,0.035294,0.996928,0.111269,0.260056,-0.016068,-0.002625,0.000870,0.095856,-0.512695,18.170166,-50.552368
charlie,MI 5,63664686860.786728,7.043392,-0.011831,0.020903,0.986682,0.037471,0.164032,-0.032774,0.001053,0.009430,0.069595,-1.226807,16.038513,-51.658630
charlie,MI 5,63664686860.790924,7.043392,-0.021588,0.009196,0.985463,-0.057864,0.049136,-0.044676,-0.001404,0.006989,0.064713,-1.226807,16.038513,-51.658630
charlie,MI 5,63664686860.797188,4.890391,-0.021588,0.009196,0.985463,0.049783,0.252279,0.096378,-0.001404,0.006989,0.064713,-1.226807,16.038513,-51.658630
charlie,MI 5,63664686860.800156,4.890391,-0.021588,0.009196,0.985463,0.145377,0.130059,0.019786,-0.001404,0.006989,0.064713,-0.888062,16.621399,-52.450562
charlie,MI 5,63664686860.806694,3.610406,-0.010367,0.000658,0.979365,0.052219,-0.035035,-0.104500,-0.000183,0.005157,0.042725,-0.590515,16.485596,-51.490784
charlie,MI 5,63664686860.809998,3.610406,-0.007684,0.000415,0.988878,0.078475,-0.037330,-0.011163,-0.001404,0.000870,0.036011,-0.590515,16.485596,-51.490784
charlie,MI 5,63664686860.815208,3.660576,-0.010855,0.010904,0.995464,0.047508,0.065525,0.053379,-0.001404,0.004547,0.023788,-0.556946,17.190552,-51.496887
charlie,MI 5,63664686860.819588,3.660576,0.003049,-0.006903,0.990585,0.184024,-0.109055,0.005511,0.000427,0.007599,0.019516,-0.556946,17.190552,-51.496887
charlie,MI 5,63664686860.824638,5.220262,-0.009392,-0.024465,0.987415,0.062367,-0.280965,-0.025546,-0.000793,0.010040,0.015244,-1.033020,16.889954,-51.502991
charlie,MI 5,63664686860.829147,5.220262,-0.009392,-0.024465,0.987415,0.140278,-0.216715,-0.003982,-0.000793,0.010040,0.015244,-1.033020,16.889954,-51.502991
charlie,MI 5,63664686860.834816,3.234861,-0.001342,-0.018122,0.989609,0.018030,-0.205328,0.000801,-0.004456,0.002716,0.005463,-0.413513,17.047119,-50.381470
charlie,MI 5,63664686860.839836,3.234861,-0.013781,-0.017147,0.990098,-0.029126,-0.163399,-0.015813,-0.002014,-0.001572,-0.001251,-0.413513,17.047119,-50.381470
charlie,MI 5,63664686860.843575,3.234861,-0.018661,-0.013000,0.988390,0.078169,-0.240383,-0.032290,0.002869,0.010040,-0.012253,-0.413513,17.047119,-50.381470
charlie,MI 5,63664686860.848770,8.458855,-0.010367,-0.011294,0.983755,0.051485,-0.143372,-0.060498,-0.002014,0.001480,-0.014084,-1.771545,17.556763,-50.889587
charlie,MI 5,63664686860.855003,2.803404,-0.000367,0.002122,0.991317,0.148128,-0.011537,0.013572,-0.002014,0.001480,-0.014084,-1.771545,17.556763,-50.889587
charlie,MI 5,63664686860.857727,2.803404,-0.000367,0.002122,0.991317,0.092570,-0.025739,0.077530,-0.002014,0.001480,-0.014084,-1.771545,17.556763,-50.889587
charlie,MI 5,63664686860.862885,2.803404,-0.005976,0.000658,0.997903,0.115680,-0.186771,-0.065488,0.001648,0.005157,-0.022034,-0.396729,17.335510,-51.176453
charlie,MI 5,63664686860.868454,3.745111,-0.011831,0.001146,0.991073,0.033796,-0.018958,0.010984,-0.003235,-0.005234,-0.011032,-0.840759,17.608643,-52.458191
charlie,MI 5,63664686860.872459,3.745111,-0.016464,0.015050,0.998147,-0.011464,0.116596,0.079713,-0.002625,0.002090,-0.020798,-0.840759,17.608643,-52.458191
charlie,MI 5,63664686860.877762,6.032044,-0.006709,0.005537,0.989365,0.083721,0.023155,-0.006382,-0.001404,0.003937,-0.015305,-1.174927,17.036438,-52.935791
charlie,MI 5,63664686860.883354,6.032044,-0.009636,-0.008611,0.996195,0.054643,-0.114463,0.060115,-0.004456,0.002090,-0.010422,-1.174927,17.036438,-52.935791
charlie,MI 5,63664686860.887016,4.811686,-0.023050,0.007001,0.983512,-0.076098,0.038439,-0.063766,-0.001404,0.004547,-0.011032,-1.147461,17.599487,-52.940369
charlie,MI 5,63664686860.891083,4.811686,-0.008659,0.000415,0.997415,0.064716,-0.025854,0.072014,-0.002014,0.003937,-0.002487,-1.147461,17.599487,-52.940369
charlie,MI 5,63664686860.896767,10.686631,-0.001098,-0.000073,0.989854,0.138052,-0.030329,-0.002136,-0.001404,0.006989,0.004852,-1.982117,16.419983,-50.567627
charlie,MI 5,63664686860.900528,10.686631,-0.015245,-0.002756,0.973511,-0.000346,-0.056232,-0.161100,0.001053,0.008209,0.007294,-1.982117,16.419983,-50.567627
charlie,MI 5,63664686860.906364,358.931946,-0.026221,0.016757,1.005952,-0.107482,0.134293,0.155837,-0.005066,-0.007675,0.005463,0.384521,17.518616,-52.272034
charlie,MI 5,63664686860.910477,358.931946,0.007926,0.006268,0.991317,0.225737,0.031143,0.012167,-0.005066,-0.007675,0.005463,0.384521,17.518616,-52.272034
charlie,MI 5,63664686860.915825,5.416259,-0.030368,0.003585,0.984487,-0.148308,0.004848,-0.054372,-0.001404,0.008209,-0.004318,-0.398254,17.332458,-50.859070
charlie,MI 5,63664686860.919708,5.416259,-0.030857,0.013587,0.992293,-0.151726,0.102174,0.022013,-0.001404,0.002090,-0.006760,-0.398254,17.332458,-50.859070
charlie,MI 5,63664686860.924454,13.510960,-0.016464,-0.014952,0.997415,-0.010437,-0.176306,0.071658,-0.000183,0.000259,0.002411,-2.308655,15.988159,-51.205444
charlie,MI 5,63664686860.929344,13.510960,-0.016464,-0.014952,0.997415,0.037563,-0.160732,-0.175714,-0.000183,0.000259,0.002411,-2.308655,15.988159,-51.205444
charlie,MI 5,63664686860.934990,6.266269,-0.017197,-0.015439,0.992293,-0.017261,-0.178216,0.022705,-0.003235,0.001480,-0.002487,-1.011658,17.439270,-49.763489
charlie,MI 5,63664686860.938484,6.266269,-0.017197,-0.015439,0.992293,0.023152,-0.022398,-0.029689,-0.003235,0.001480,-0.002487,-1.011658,17.439270,-49.763489
charlie,MI 5,63664686860.945244,6.632185,-0.015001,-0.004464,0.993512,0.004138,-0.069581,0.034628,-0.002014,0.003326,-0.008591,-0.904846,16.336060,-51.971436
charlie,MI 5,63664686860.948135,6.632185,-0.006464,-0.010317,0.990829,0.087328,-0.125955,0.008240,0.000427,0.003937,-0.009201,-0.904846,16.336060,-51.971436
charlie,MI 5,63664686860.954292,4.714147,-0.016708,-0.018367,0.999123,-0.013072,-0.203197,0.088853,-0.000183,-0.000351,-0.008591,-0.498962,15.348816,-49.575806
charlie,MI 5,63664686860.958076,4.714147,-0.017441,-0.023002,0.994731,-0.020134,-0.246392,0.045395,-0.004456,-0.000961,-0.000031,-0.498962,15.348816,-49.575806
charlie,MI 5,63664686860.963753,4.714147,-0.017441,-0.023002,0.994731,-0.000796,-0.222998,0.042644,-0.004456,-0.000961,-0.000031,-0.498962,15.348816,-49.575806
charlie,MI 5,63664686860.969719,4.531665,-0.012075,-0.005684,0.969120,0.032635,-0.074086,-0.204490,0.001053,0.004547,0.010345,-0.407410,17.060852,-51.968384
charlie,MI 5,63664686860.973328,4.878219,-0.018172,-0.011781,0.997170,-0.027026,-0.132671,0.070097,-0.002625,-0.001572,0.009125,-0.407410,17.060852,-51.968384
charlie,MI 5,63664686860.977112,4.878219,-0.018172,-0.011781,0.997170,-0.066934,0.053536,0.038677,-0.002625,-0.001572,0.009125,-0.848389,17.591858,-50.395203
charlie,MI 5,63664686860.981888,4.878219,-0.027441,-0.018122,0.994000,-0.116110,-0.193624,0.038356,-0.001404,0.002090,0.016464,-0.848389,17.591858,-50.395203
charlie,MI 5,63664686860.988876,4.021380,-0.029393,-0.001537,0.988390,-0.133869,-0.030610,-0.016540,-0.001404,0.005768,0.016464,-0.086975,17.352295,-51.646423
charlie,MI 5,63664686860.991821,4.021380,-0.008659,0.000415,1.000098,0.069102,-0.011311,0.097496,-0.001404,0.003326,0.015839,-0.086975,17.352295,-51.646423
charlie,MI 5,63664686860.997452,9.928249,-0.025977,-0.000562,0.992781,-0.099853,-0.020690,0.025506,-0.000793,0.002090,0.009735,-1.245117,15.745544,-50.387573
charlie,MI 5,63664686861.001038,9.928249,0.007440,0.003098,0.992048,0.226078,0.015200,0.018167,-0.002625,0.000259,0.009125,-1.245117,15.745544,-50.387573
charlie,MI 5,63664686861.005783,8.146541,0.007195,-0.024708,0.984976,0.221971,-0.255315,-0.050786,-0.002625,0.003326,0.001801,-1.026917,16.902161,-53.089905
charlie,MI 5,63664686861.010712,8.146541,-0.016708,0.021636,0.975707,-0.012325,0.197786,-0.140532,-0.002625,0.003326,0.001801,-1.026917,16.902161,-53.089905
charlie,MI 5,63664686861.016861,358.495544,-0.016708,0.021636,0.975707,0.020778,-0.019622,0.088428,-0.002625,0.002090,-0.009201,0.013733,16.232300,-51.792908
charlie,MI 5,63664686861.019524,358.495544,-0.013294,-0.000562,0.999123,-0.104973,0.255873,0.094806,-0.003845,-0.004623,-0.007980,0.013733,16.232300,-51.792908
charlie,MI 5,63664686861.025330,3.853337,-0.004025,-0.010073,0.975707,0.112320,-0.114147,-0.140881,0.002274,0.010651,-0.008591,-0.427246,16.636658,-51.965332
charlie,MI 5,63664686861.029213,3.853337,-0.004025,-0.010073,0.975707,-0.009498,0.017316,0.019268,0.002274,0.010651,-0.008591,-0.427246,16.636658,-51.965332
charlie,MI 5,63664686861.034622,6.504418,-0.001587,0.002854,1.001317,0.135384,0.012450,0.109278,-0.000183,0.001480,-0.008591,-1.649475,16.864014,-51.516724
charlie,MI 5,63664686861.038719,6.504418,-0.001587,0.002854,1.001317,-0.012365,-0.092046,-0.247552,-0.000183,0.001480,-0.008591,-1.649475,16.864014,-51.516724
charlie,MI 5,63664686861.044426,3.628796,-0.008415,0.003098,0.994487,0.068433,0.015662,0.043994,-0.003235,0.000259,-0.010422,-1.106262,18.569946,-50.885010
charlie,MI 5,63664686861.048561,3.628796,-0.008415,0.003098,0.994487,-0.062327,-0.136300,-0.150946,-0.003235,0.000259,-0.010422,-1.106262,18.569946,-50.885010
charlie,MI 5,63664686861.054092,1.910973,-0.021830,-0.012513,0.974486,0.144673,0.168774,0.177776,-0.000793,0.006989,-0.012253,-0.117493,16.654968,-52.433777
charlie,MI 5,63664686861.058243,1.910973,-0.006464,-0.006415,0.978633,0.086833,-0.077102,-0.110823,0.001053,0.006989,0.020737,-0.117493,16.654968,-52.433777
charlie,MI 5,63664686861.063889,3.768795,-0.008172,0.012367,0.987171,0.069618,0.106300,-0.026839,-0.001404,0.002716,0.028061,-1.170349,17.297363,-50.399780
